17.163296916937416	6.292570990079149	35.591033544515746
40.88910459455295	25.917110100738185	36.03794278596065
46.886511926461175	62.655392830559975	22.49970544918973
2.4340766720419458	8.890323389087229	22.51030924503464
33.19306721908279	44.6354328049696	22.499705224941078
9.986995148774213	44.835288975472686	7.424715509356376
37.39751184145852	31.222717768116404	33.38175212419086
11.927548313243097	42.520979992196615	7.890744301074111
25.225334777468124	44.18289637083637	22.499044909133815
46.34561620996712	48.619232667819446	22.499705449189552
6.065633165582823	28.443733517870797	18.546164480586246
0.33233089583423747	39.19705621463798	8.352115484163507
27.426751474669324	64.05317196650816	22.499633361565355
4.777697290605104	74.25816609557377	7.149153413216504
42.26432917975228	11.617445840283958	37.8747790738605
34.78860290659445	86.96080725358605	22.49970540372211
37.32979318453417	70.19704921096705	22.499705445608818
40.880579059661876	50.11306035797646	22.4997054490872
18.390299929286925	90.44883353199602	21.60063866870982
33.22539349889868	35.69670483618508	29.5593850721315
26.061061836838213	39.80621715964408	22.951565845933303
35.24709220521852	96.32040498769632	22.499705420444503
32.28585813915562	74.90479890656783	22.499704893511396
14.512691216838725	33.473630149064384	18.843869872846064
32.86365263211058	56.38808912019434	22.49970513742763
46.10646099625793	0.5521190151260069	37.87477907387733
37.4392480395638	75.52092794822724	22.499705445980116
47.22124109036886	54.97531681097142	22.499705449189804
12.348863671356213	72.97629205509347	8.067379029502604
4.127485710041667	73.41707699488028	7.142841101248224
44.98840261907879	91.00947723851637	22.499705449188298
2.2238548338585575	34.35580371435321	14.026191950166194
9.349529023732895	94.14217775437534	7.345114313386324
1.6602938065496342	50.38144698319058	7.131166815733672
48.08727860905503	65.4730681272821	22.49970544918991
3.6703265512068874	45.37545138039544	7.139479232300049
36.547523847756445	32.04391210948706	32.82665108132138
11.483366193422173	80.86835561031457	7.742047036628604
5.972490933002844	30.939275507236154	16.88763955705353
1.6049116398692498	43.5472601153876	7.131035582866423
28.716330457952992	46.420630361780326	22.49968566257273
32.43220803255649	84.91316104036434	22.499704969184872
43.47479452920345	89.69302276524486	22.499705449182308
9.702469720281886	43.622785336924174	7.386175168360101
24.399690661865392	32.604999392349875	32.4151865944043
9.45550204766703	13.375759618506166	22.842370749318786
20.993097726095495	9.494562163002417	37.84001819760395
10.888980030426643	88.8623962977046	7.588137038161856
10.199571542483055	93.99023675095805	7.457131676813643
0.5202492705378869	13.882468594356357	22.503781178250012
32.82166421814107	83.40527293610982	22.499705124055332
8.667555552655276	75.05074069346561	7.283031728302662
49.22321894662046	45.451927188002564	22.49970544918996
15.172045866731088	17.81869772696646	28.677463096886854
44.37310767759799	21.356236231022052	37.52190024716527
33.57859546013607	1.4678269550474132	37.87477897209418
36.27006725780968	5.5415001778172375	37.874779066980345
26.87725526763875	14.643351120655845	37.874695539729416
4.459775306354397	31.37455697083794	16.537931288865583
15.300071863634408	1.1201652088522196	29.125429936737333
31.074189120507135	12.5785624283823	37.87477782742184
